t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_pure_nx,offline_normal_pure_ny,offline_normal_pure_nz,offline_normal_k1_nx,offline_normal_k1_ny,offline_normal_k1_nz,offline_normal_k2_nx,offline_normal_k2_ny,offline_normal_k2_nz,offline_normal_k2_nolpf_nx,offline_normal_k2_nolpf_ny,offline_normal_k2_nolpf_nz,offline_normal_k2_novcorr_nx,offline_normal_k2_novcorr_ny,offline_normal_k2_novcorr_nz,offline_contact_force_x
1777394347.9114458561,0.0293137971,0.0350260027,0.0982803404,0.2889196115,0.0446199493,0.0008973454,3.7630000114,3.7636363506,3.7617814541,nan,nan,nan,nan,-0.0136048216,-0.0007380641,0.0012582683,0.0002344480,-0.2927665114,-0.0449424982,-0.0308374278,0.0750670806,-0.0219535325,0.3317957728,-1.2611163902,-0.5877169560,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0642861798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-110.9400634766,18.9981098175,0.0000000000,0.0101048946,0.3000662327,0.0000286102,inf,0.0201213360,0.0201115608,0.0400950909,0.0501034260,0.0800821781,0.0301017761,0.0100808144,0.0100700855,0.0201029778,0.0000154972,0.0300896168,0.1398658752,262111,-0.0002289487,-0.0000097973,0.1658489595,-0.0000004849,0.0000012023,-0.0000001263,-0.0000972582,0.0000772164,0.4222327914,-0.0000028956,-0.0000000671,0.0000073360,0.0184609053,-0.0027744471,0.3619504294,-0.0000028956,-0.0000000671,0.0000073360,0.0782202069,-0.0101785111,0.1662267426,-0.0000028956,-0.0000000671,0.0000073360,-0.0000028956,-0.0000000671,0.0000073360,-0.0039963506,-0.0361429112,-0.0000738821,0.0039934550,0.0361428442,0.0000812181,0.9319112897,-0.0001535105,-0.0002181589,-0.9999999644,-0.0494367855,0.0077844485,-0.9987469182,-0.4176164048,0.0584086460,-0.9067441583,-0.4175567610,0.0584251989,-0.9067705595,-0.4172140983,0.0585762655,-0.9069185285,0.3621237278
1777394347.9213676453,0.0293137971,0.0350260027,0.0982803404,0.2889196115,0.0446199493,0.0008973454,3.7630000114,3.7636363506,3.7617814541,nan,nan,nan,nan,-0.0136048216,-0.0007380641,0.0012582683,0.0002344480,-0.2927665114,-0.0449424982,-0.0308374278,0.0750670806,-0.0219535325,0.3317957728,-1.2611163902,-0.5877169560,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0642861798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-110.9400634766,18.9981098175,0.0000000000,0.0200266838,0.3099880219,0.0099503994,inf,0.0300431252,0.0300333500,0.0500168800,0.0600252151,0.0900039673,0.0400235653,0.0200026035,0.0199918747,0.0300247669,0.0099372864,0.0400114059,0.1497876644,262111,-0.0002280338,-0.0000097582,0.1669345809,-0.0000004831,0.0000011975,-0.0000001258,-0.0001400514,0.0000699578,0.4227697200,-0.0000028474,0.0000001928,0.0000069312,0.0185357619,-0.0027696118,0.3622418498,-0.0000028474,0.0000001928,0.0000069312,0.0784956588,-0.0100911197,0.1663536179,-0.0000028474,0.0000001928,0.0000069312,-0.0000028474,0.0000001928,0.0000069312,-0.0039998745,-0.0361706566,-0.0000725695,0.0039970270,0.0361708494,0.0000795007,0.9318601774,-0.0000767408,-0.0002111015,-0.9999999748,-0.0497366886,0.0077585788,-0.9987322295,-0.4191210138,0.0577913069,-0.9060892565,-0.4190733379,0.0578045548,-0.9061104629,-0.4187994497,0.0579254425,-0.9062293662,0.3624312580
1777394347.9313392639,0.0293137971,0.0350260027,0.0982803404,0.2889196115,0.0446199493,0.0008973454,3.7630000114,3.7636363506,3.7617814541,nan,nan,nan,nan,-0.0136048216,-0.0007380641,0.0012582683,0.0002344480,-0.2927665114,-0.0449424982,-0.0308374278,0.0750670806,-0.0219535325,0.3317957728,-1.2611163902,-0.5877169560,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0645099878,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-110.9400634766,18.9981098175,0.0000000000,0.0299983025,0.3199596405,0.0199220181,inf,0.0400147438,0.0400049686,0.0599884987,0.0699968338,0.0000238419,0.0499951839,0.0299742222,0.0299634933,0.0399963856,0.0199089050,0.0000114441,0.1597592831,262111,-0.0002266683,-0.0000096997,0.1685548845,-0.0000004802,0.0000011903,-0.0000001250,-0.0001969536,0.0000599811,0.4235409589,-0.0000027763,0.0000005582,0.0000063536,0.0186500863,-0.0027617916,0.3626561322,-0.0000027763,0.0000005582,0.0000063536,0.0788991148,-0.0099721674,0.1665334460,-0.0000027763,0.0000005582,0.0000063536,-0.0000027763,0.0000005582,0.0000063536,-0.0040049174,-0.0362098292,-0.0000705128,0.0040021411,0.0362103874,0.0000768664,0.9317796176,0.0000142342,-0.0002003272,-0.9999999798,-0.0500264527,0.0077319733,-0.9987179635,-0.4206150070,0.0571375829,-0.9054381881,-0.4205768976,0.0571481855,-0.9054552215,-0.4217171017,0.0566444406,-0.9049564042,0.3628689051
1777394347.9413318634,0.0293137971,0.0350260027,0.0982803404,0.2889196115,0.0446199493,0.0008973454,3.7630000114,3.7636363506,3.7617814541,nan,nan,nan,nan,-0.0136048216,-0.0007380641,0.0012582683,0.0002344480,-0.2927665114,-0.0449424982,-0.0308374278,0.0750670806,-0.0219535325,0.3317957728,-1.2611163902,-0.5877169560,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0645099878,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-110.9400634766,18.9981098175,0.0000000000,0.0399909019,0.3299522400,0.0299146175,inf,0.0500073433,0.0499975681,0.0699810982,0.0799894333,0.0100164413,0.0599877834,0.0000224113,0.0399560928,0.0000114441,0.0299015045,0.0100040436,0.1697518826,262111,-0.0002253110,-0.0000096417,0.1701654857,-0.0000004775,0.0000011832,-0.0000001243,-0.0002458849,0.0000510113,0.4242729811,-0.0000027066,0.0000008957,0.0000058098,0.0187661993,-0.0027534236,0.3630444308,-0.0000027066,0.0000008957,0.0000058098,0.0791614799,-0.0099005666,0.1666467533,-0.0000027297,0.0000007862,0.0000059874,-0.0000027297,0.0000007862,0.0000059874,-0.0040081233,-0.0362343978,-0.0000690938,0.0040053936,0.0362351840,0.0000750812,0.9317236941,0.0001043891,-0.0001885848,-0.9999999768,-0.0502925715,0.0077066168,-0.9987047939,-0.4220935727,0.0564717500,-0.9047916652,-0.4219691209,0.0565259889,-0.9048463260,-0.4230676812,0.0560331441,-0.9043638780,0.3631456494
1777394347.9513759613,0.0306550730,0.0349859595,0.0980154723,0.2665472809,0.0446271911,0.0003980907,3.7630000114,3.7636363506,3.7617814541,nan,nan,nan,nan,-0.0136048216,-0.0007380641,0.0012582683,0.0002344480,-0.2927665114,-0.0449424982,-0.0308374278,0.0750670806,-0.0219535325,0.3317957728,-1.2611163902,-0.5877169560,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0645099878,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-110.9400634766,18.9981098175,0.0000000000,0.0000445843,0.3399963379,0.0399587154,inf,0.0600514412,0.0600416660,0.0800251961,0.0000216961,0.0200605392,0.0700318813,0.0100665092,0.0000114441,0.0100555420,0.0399456024,0.0200481415,0.1797959805,262111,-0.0002244107,-0.0000096031,0.1712338583,-0.0000004756,0.0000011784,-0.0000001238,-0.0002744758,0.0000455463,0.4247401545,-0.0000026610,0.0000011061,0.0000054652,0.0188442698,-0.0027476070,0.3632896228,-0.0000026610,0.0000011061,0.0000054652,0.0795449631,-0.0098040361,0.1668075133,-0.0000026610,0.0000011061,0.0000054652,-0.0000026610,0.0000011061,0.0000054652,-0.0040127075,-0.0362690673,-0.0000669102,0.0040100466,0.0362701734,0.0000723754,0.9316370730,0.0001994190,-0.0001749147,-0.9999999648,-0.0505582224,0.0076800807,-0.9986915853,-0.4234609308,0.0558526845,-0.9041909742,-0.4233614496,0.0558960865,-0.9042348757,-0.4244216598,0.0554221565,-0.9037669165,0.3635393381
1777394347.9613523483,0.0306550730,0.0349859595,0.0980154723,0.2665472809,0.0446271911,0.0003980907,3.7630000114,3.7636363506,3.7618141174,nan,nan,nan,nan,-0.0136048216,-0.0007380641,0.0012582683,0.0002344480,-0.2927665114,-0.0449424982,-0.0308374278,0.0750670806,-0.0219535325,0.3317957728,-1.2611163902,-0.5877169560,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0645099878,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-110.9400634766,18.9981098175,0.0000000000,0.0100209713,0.3499727249,0.0000221729,inf,0.0700278282,0.0700180531,0.0900015831,0.0099980831,0.0300369263,0.0800082684,0.0200428963,0.0099878311,0.0200319290,0.0000112057,0.0300245285,0.1897723675,262111,-0.0002230669,-0.0000095456,0.1728284178,-0.0000004734,0.0000011680,-0.0000001492,-0.0003118656,0.0000380595,0.4254110126,-0.0000025943,0.0000015103,0.0000049414,0.0189672493,-0.0027322574,0.3636418328,-0.0000025943,0.0000015103,0.0000049414,0.0799369498,-0.0096561108,0.1669845360,-0.0000025943,0.0000015103,0.0000049414,-0.0000025943,0.0000015103,0.0000049414,-0.0037221337,-0.0362986741,-0.0000795486,0.0037195394,0.0363001843,0.0000844900,0.9306818664,0.0002887789,-0.0001613788,-0.9999999453,-0.0508066009,0.0076546178,-0.9986791758,-0.4248286006,0.0552163707,-0.9035882981,-0.4246564901,0.0553124857,-0.9036633191,-0.4256883189,0.0548126208,-0.9032081885,0.3637882173
1777394347.9713609219,0.0306550730,0.0349859595,0.0980154723,0.2665472809,0.0446271911,0.0003980907,3.7630000114,3.7636363506,3.7618141174,nan,nan,nan,nan,-0.0136048216,-0.0007380641,0.0012582683,0.0002344480,-0.2927665114,-0.0449424982,0.1838769466,-0.1088697687,0.0935503244,2.1475605269,-1.8397255329,1.1552627741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0645099878,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-110.9400634766,18.9981098175,0.0000000000,0.0200295448,0.3599812984,0.0100307465,inf,0.0800364017,0.0800266266,0.0000295639,0.0200066566,0.0400454998,0.0900168419,0.0300514698,0.0199964046,0.0300405025,0.0100197792,0.0400331020,0.0000138283,262111,-0.0002221756,-0.0000095075,0.1738861493,-0.0000004716,0.0000011633,-0.0000001486,-0.0003334238,0.0000335086,0.4258390799,-0.0000025502,0.0000016864,0.0000046263,0.0190493585,-0.0027219255,0.3638642822,-0.0000025502,0.0000016864,0.0000046263,0.0801914487,-0.0095663551,0.1670964691,-0.0000025502,0.0000016864,0.0000046263,-0.0000025502,0.0000016864,0.0000046263,-0.0037248706,-0.0363189762,-0.0000776402,0.0037223204,0.0363206626,0.0000822665,0.9306175282,0.0003776414,-0.0001469963,-0.9999999179,-0.0513061098,0.0075935000,-0.9986541052,-0.4261044864,0.0545908029,-0.9030253656,-0.4259669086,0.0546677095,-0.9030856185,-0.4269708470,0.0541595186,-0.9026420344,0.3643725812
1777394347.9813008308,0.0306550730,0.0349859595,0.0980154723,0.2665472809,0.0446271911,0.0003980907,3.7630000114,3.7636363506,3.7618141174,nan,nan,nan,nan,-0.0136048216,-0.0007380641,0.0012582683,0.0002344480,-0.2927665114,-0.0449424982,0.1838769466,-0.1088697687,0.0935503244,2.1475605269,-1.8397255329,1.1552627741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0645099878,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-94.3102340698,19.8732166290,0.0000000000,0.0299694538,0.3699212074,0.0199706554,inf,0.0899763107,0.0899665356,0.0099694729,0.0299465656,0.0499854088,0.0000185966,0.0399913788,0.0299363136,0.0399804115,0.0199596882,0.0000100136,0.0099537373,262111,-0.0002208452,-0.0000094506,0.1754648269,0.0000021447,-0.0000014497,0.0000009537,-0.0003611780,0.0000272893,0.4264536824,-0.0000018713,0.0000013203,0.0000044362,0.0191723229,-0.0027063646,0.3641804220,-0.0000018713,0.0000013203,0.0000044362,0.0805628165,-0.0094442525,0.1672560089,-0.0000018713,0.0000013203,0.0000044362,-0.0000018713,0.0000013203,0.0000044362,-0.0037287911,-0.0363476116,-0.0000747687,0.0037269198,0.0363489319,0.0000792050,0.9305058692,0.0004587091,-0.0001333348,-0.9999998859,-0.0515590692,0.0075589816,-0.9986413391,-0.4273917218,0.0539308741,-0.9024565236,-0.4284359252,0.0533963558,-0.9019930638,-0.4281715553,0.0535365265,-0.9021102813,0.3646945953
1777394347.9913880825,0.0306550730,0.0349859595,0.0980154723,0.2665472809,0.0446271911,0.0003980907,3.7630000114,3.7636363506,3.7618141174,nan,nan,nan,nan,-0.0086199306,-0.0002971736,0.0005106865,0.0005010502,-0.2512668371,-0.0316924453,0.1838769466,-0.1088697687,0.0935503244,2.1475605269,-1.8397255329,1.1552627741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0645099878,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-94.3102340698,19.8732166290,0.0000000000,0.0400567055,0.3800084591,0.0300579071,inf,0.0000391006,0.0000286102,0.0200567245,0.0400338173,0.0600726604,0.0101058483,0.0000197887,0.0400235653,0.0000121593,0.0300469398,0.0100972652,0.0200409889,262111,-0.0002199627,-0.0000094128,0.1765120233,0.0000021358,-0.0000014445,0.0000009498,-0.0003768784,0.0000235190,0.4268457913,-0.0000014454,0.0000010902,0.0000043139,0.0192539686,-0.0026959938,0.3643800405,-0.0000014454,0.0000010902,0.0000043139,0.0808034524,-0.0093707651,0.1673571158,-0.0000014454,0.0000010902,0.0000043139,-0.0000014454,0.0000010902,0.0000043139,-0.0037312860,-0.0363655547,-0.0000728554,0.0037298405,0.0363666449,0.0000771693,0.9304314300,0.0005363539,-0.0001194662,-0.9999998490,-0.0518003205,0.0075248546,-0.9986291120,-0.4285943430,0.0533061858,-0.9019231340,-0.4295989708,0.0527891056,-0.9014754764,-0.4293876333,0.0529012623,-0.9015695851,0.3648981750
1777394348.0013778210,0.0306714512,0.0349906869,0.0980183184,0.2442240572,0.0473765141,0.0002370844,3.7630000114,3.7636363506,3.7618141174,nan,nan,nan,nan,-0.0086199306,-0.0002971736,0.0005106865,0.0005010502,-0.2512668371,-0.0316924453,0.1838769466,-0.1088697687,0.0935503244,2.1475605269,-1.8397255329,1.1552627741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0645099878,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-94.3102340698,19.8732166290,0.0000000000,0.0000381470,0.3899981976,0.0400476456,inf,0.0100288391,0.0100183487,0.0300464630,0.0500235558,0.0700623989,0.0200955868,0.0100095272,0.0000138283,0.0100018978,0.0400366783,0.0200870037,0.0300307274,262111,-0.0001077048,0.0000004558,0.1780583394,0.0000021225,-0.0000014366,0.0000009439,-0.0003444498,0.0000229959,0.4274008546,-0.0000008446,0.0000007650,0.0000041366,0.0194278065,-0.0026759072,0.3646558484,-0.0000008446,0.0000007650,0.0000041366,0.0812060899,-0.0092671500,0.1674937962,-0.0000008446,0.0000007650,0.0000041366,-0.0000008446,0.0000007650,0.0000041366,-0.0037348956,-0.0363895354,-0.0000694779,0.0037340509,0.0363903004,0.0000736145,0.9302934931,0.0006056706,-0.0001065928,-0.9999998109,-0.0520803090,0.0074854014,-0.9986148458,-0.4298091472,0.0526748737,-0.9013819693,-0.4308251963,0.0521763060,-0.9009257923,-0.4305509287,0.0523075230,-0.9010492888,0.3651825786
1777394348.0113770962,0.0306714512,0.0349906869,0.0980183184,0.2442240572,0.0473765141,0.0002370844,3.7630000114,3.7636363506,3.7618787289,nan,nan,nan,nan,-0.0086199306,-0.0002971736,0.0005106865,0.0005010502,-0.2512668371,-0.0316924453,0.1838769466,-0.1088697687,0.0935503244,2.1475605269,-1.8397255329,1.1552627741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0645099878,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-94.3102340698,19.8732166290,0.0000000000,0.0100374222,0.3999974728,0.0000274181,inf,0.0200281143,0.0200176239,0.0400457382,0.0600228310,0.0800616741,0.0300948620,0.0200088024,0.0100131035,0.0200011730,0.0000147820,0.0300862789,0.0400300026,262111,-0.0001072744,0.0000004539,0.1790951721,0.0000021175,-0.0000014084,0.0000009659,-0.0003076895,0.0000241014,0.4277527765,-0.0000004579,0.0000006501,0.0000040103,0.0195555640,-0.0026565463,0.3648272666,-0.0000004579,0.0000006501,0.0000040103,0.0814822019,-0.0091569035,0.1675751577,-0.0000004579,0.0000006501,0.0000040103,-0.0000004579,0.0000006501,0.0000040103,-0.0034283039,-0.0364412065,-0.0000831614,0.0034278460,0.0364418566,0.0000871717,0.9303736342,0.0006604389,-0.0000880969,-0.9999997780,-0.0523690562,0.0074425273,-0.9986000655,-0.4309932098,0.0520849045,-0.9008507179,-0.4320142328,0.0515578372,-0.9003918548,-0.4317949850,0.0516628313,-0.9004910010,0.3653604090
1777394348.0213482380,0.0306714512,0.0349906869,0.0980183184,0.2442240572,0.0473765141,0.0002370844,3.7630000114,3.7636363506,3.7618787289,nan,nan,nan,nan,-0.0086199306,-0.0002971736,0.0005106865,0.0005010502,-0.2512668371,-0.0316924453,0.1838769466,-0.1088697687,0.0935503244,2.1475605269,-1.8397255329,1.1552627741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0645099878,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-94.3102340698,19.8732166290,0.0000000000,0.0200085640,0.4099686146,0.0099985600,inf,0.0299992561,0.0299887657,0.0500168800,0.0699939728,0.0900328159,0.0400660038,0.0299799442,0.0199842453,0.0299723148,0.0099859238,0.0400574207,0.0500011444,262111,-0.0001066320,0.0000004512,0.1806426580,0.0000021043,-0.0000014008,0.0000009599,-0.0002573245,0.0000255003,0.4282586255,0.0000000718,0.0000003591,0.0000038499,0.0197379527,-0.0026285036,0.3650714876,0.0000000718,0.0000003591,0.0000038499,0.0818772051,-0.0090066357,0.1676936201,0.0000000718,0.0000003591,0.0000038499,0.0000000718,0.0000003591,0.0000038499,-0.0034316773,-0.0364602376,-0.0000784732,0.0034317491,0.0364605967,0.0000823231,0.9301980534,0.0006485234,-0.0000823863,-0.9999997863,-0.0526924063,0.0073918802,-0.9985834319,-0.4321485431,0.0514847036,-0.9003315845,-0.4332614043,0.0508879400,-0.8998305247,-0.4329893825,0.0510280814,-0.8999535152,0.3656138182
1777394348.0312876701,0.0306714512,0.0349906869,0.0980183184,0.2442240572,0.0473765141,0.0002370844,3.7630000114,3.7636363506,3.7618787289,nan,nan,nan,nan,-0.0086199306,-0.0002971736,0.0005106865,0.0005010502,-0.2512668371,-0.0316924453,0.1838769466,-0.1088697687,0.0935503244,2.1475605269,-1.8397255329,1.1552627741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0672962591,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-94.3102340698,19.8732166290,0.0000000000,0.0299479961,0.4199080467,0.0199379921,inf,0.0399386883,0.0399281979,0.0599563122,0.0799334049,0.0000166893,0.0500054359,0.0399193764,0.0299236774,0.0399117470,0.0199253559,0.0000078678,0.0599405766,262111,-0.0001059935,0.0000004485,0.1821808775,0.0000020912,-0.0000013932,0.0000009540,-0.0002122311,0.0000266179,0.4287391439,0.0000005620,0.0000000888,0.0000036960,0.0199098411,-0.0026016536,0.3653009944,0.0000005620,0.0000000888,0.0000036960,0.0822503346,-0.0088733419,0.1678077595,0.0000005620,0.0000000888,0.0000036960,0.0000005620,0.0000000888,0.0000036960,-0.0034348653,-0.0364781076,-0.0000740100,0.0034354273,0.0364781965,0.0000777060,0.9300327291,0.0006246125,-0.0000781703,-0.9999998019,-0.0530096220,0.0073408719,-0.9985670191,-0.4333687672,0.0508294228,-0.8997821300,-0.4344457121,0.0502460300,-0.8992954240,-0.4342282636,0.0503581633,-0.8993941686,0.3657743037
1777394348.0412540436,0.0306714512,0.0349906869,0.0980183184,0.2442240572,0.0473765141,0.0002370844,3.7630000114,3.7636363506,3.7618787289,nan,nan,nan,nan,-0.0086199306,-0.0002971736,0.0005106865,0.0005010502,-0.2512668371,-0.0316924453,0.1838769466,-0.1088697687,0.0935503244,2.1475605269,-1.8397255329,1.1552627741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0672962591,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-94.3102340698,19.8732166290,0.0000000000,0.0399143696,0.4298744202,0.0299043655,inf,0.0499050617,0.0498945713,0.0699226856,0.0898997784,0.0099830627,0.0599718094,0.0000114441,0.0398900509,0.0000050068,0.0298917294,0.0099742413,0.0699069500,262111,-0.0001055700,0.0000004467,0.1832012366,0.0000020824,-0.0000013882,0.0000009500,-0.0001848603,0.0000272220,0.4290460119,0.0000008681,-0.0000000803,0.0000035969,0.0200189136,-0.0025844106,0.3654462360,0.0000008681,-0.0000000803,0.0000035969,0.0824875343,-0.0087932776,0.1678814460,0.0000008681,-0.0000000803,0.0000035969,0.0000008681,-0.0000000803,0.0000035969,-0.0034368918,-0.0364894076,-0.0000711560,0.0034377598,0.0364893273,0.0000747528,0.9299278973,0.0005858625,-0.0000752257,-0.9999998256,-0.0533196255,0.0072898971,-0.9985508875,-0.4357998326,0.0495112685,-0.8986807777,-0.4356587326,0.0495886422,-0.8987449223,-0.4353980388,0.0497243515,-0.8988637475,0.3659283221
1777394348.0513439178,0.0301618371,0.0349901542,0.0980450511,0.2247650457,0.0470661585,0.0025268902,3.7630000114,3.7636363506,3.7618787289,nan,nan,nan,nan,-0.0086199306,-0.0002971736,0.0005106865,0.0005010502,-0.2512668371,-0.0316924453,0.1838769466,-0.1088697687,0.0935503244,2.1475605269,-1.8397255329,1.1552627741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0672962591,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-94.3102340698,19.8732166290,0.0000000000,0.0000369549,0.4399642944,0.0399942398,inf,0.0599949360,0.0599844456,0.0800125599,0.0000178814,0.0200729370,0.0700616837,0.0101013184,0.0000102520,0.0100948811,0.0399816036,0.0200641155,0.0799968243,262111,-0.0001049378,0.0000004441,0.1847241353,0.0000020695,-0.0000013808,0.0000009441,-0.0001475132,0.0000279377,0.4294869551,0.0000012975,-0.0000003184,0.0000034531,0.0201746861,-0.0025595200,0.3656530427,0.0000012975,-0.0000003184,0.0000034531,0.0828268597,-0.0086854494,0.1679883745,0.0000012975,-0.0000003184,0.0000034531,0.0000012975,-0.0000003184,0.0000034531,-0.0034397895,-0.0365054830,-0.0000670517,0.0034410870,0.0365051646,0.0000705048,0.9297782848,0.0005429840,-0.0000730948,-0.9999998499,-0.0536478680,0.0072344603,-0.9985337094,-0.4369909106,0.0488737582,-0.8981371275,-0.4367966532,0.0489762152,-0.8982260373,-0.4365882551,0.0490848008,-0.8983214224,0.3661476672
